pid,TARIFF
79441,TARIFF_OPTION_87
79441,TARIFF_OPTION_95
79441,TARIFF_OPTION_97
79441,TARIFF_OPTION_115
79441,TARIFF_OPTION_137
79442,TARIFF_OPTION_87
79442,TARIFF_OPTION_95
79442,TARIFF_OPTION_97
79442,TARIFF_OPTION_115
79442,TARIFF_OPTION_137
79443,TARIFF_OPTION_87
79443,TARIFF_OPTION_95
79443,TARIFF_OPTION_97
79443,TARIFF_OPTION_115
79443,TARIFF_OPTION_137
79444,TARIFF_OPTION_87
79444,TARIFF_OPTION_129
79445,TARIFF_OPTION_87
79445,TARIFF_OPTION_129
79446,TARIFF_OPTION_87
79446,TARIFF_OPTION_95
79446,TARIFF_OPTION_97
79446,TARIFF_OPTION_115
79446,TARIFF_OPTION_137
79447,TARIFF_OPTION_87
79447,TARIFF_OPTION_129
79448,TARIFF_OPTION_87
79448,TARIFF_OPTION_95
79448,TARIFF_OPTION_97
79448,TARIFF_OPTION_115
79448,TARIFF_OPTION_137
79449,TARIFF_OPTION_87
79449,TARIFF_OPTION_95
79449,TARIFF_OPTION_97
79449,TARIFF_OPTION_118
79450,TARIFF_OPTION_87
79450,TARIFF_OPTION_129
79451,TARIFF_OPTION_87
79451,TARIFF_OPTION_95
79451,TARIFF_OPTION_97
79451,TARIFF_OPTION_115
79451,TARIFF_OPTION_137
79452,TARIFF_OPTION_87
79452,TARIFF_OPTION_129
79453,TARIFF_OPTION_88
79454,TARIFF_OPTION_87
79454,TARIFF_OPTION_130
79455,TARIFF_OPTION_87
79455,TARIFF_OPTION_129
79456,TARIFF_OPTION_87
79456,TARIFF_OPTION_130
79457,TARIFF_OPTION_87
79457,TARIFF_OPTION_95
79457,TARIFF_OPTION_97
79457,TARIFF_OPTION_115
79457,TARIFF_OPTION_137
79458,TARIFF_OPTION_87
79458,TARIFF_OPTION_95
79458,TARIFF_OPTION_97
79458,TARIFF_OPTION_115
79458,TARIFF_OPTION_137
79459,TARIFF_OPTION_87
79459,TARIFF_OPTION_95
79459,TARIFF_OPTION_97
79459,TARIFF_OPTION_113
79460,TARIFF_OPTION_87
79460,TARIFF_OPTION_95
79460,TARIFF_OPTION_97
79460,TARIFF_OPTION_118
79461,TARIFF_OPTION_87
79461,TARIFF_OPTION_95
79461,TARIFF_OPTION_97
79461,TARIFF_OPTION_116
79461,TARIFF_OPTION_137
79462,TARIFF_OPTION_87
79462,TARIFF_OPTION_129
79463,TARIFF_OPTION_87
79463,TARIFF_OPTION_95
79463,TARIFF_OPTION_97
79463,TARIFF_OPTION_118
79464,TARIFF_OPTION_87
79464,TARIFF_OPTION_95
79464,TARIFF_OPTION_97
79464,TARIFF_OPTION_113
79465,TARIFF_OPTION_87
79465,TARIFF_OPTION_95
79465,TARIFF_OPTION_97
79465,TARIFF_OPTION_116
79465,TARIFF_OPTION_137
79466,TARIFF_OPTION_87
79466,TARIFF_OPTION_129
79467,TARIFF_OPTION_87
79467,TARIFF_OPTION_95
79467,TARIFF_OPTION_97
79467,TARIFF_OPTION_118
79468,TARIFF_OPTION_87
79468,TARIFF_OPTION_95
79468,TARIFF_OPTION_97
79468,TARIFF_OPTION_117
79469,TARIFF_OPTION_87
79469,TARIFF_OPTION_95
79469,TARIFF_OPTION_97
79469,TARIFF_OPTION_113
79470,TARIFF_OPTION_87
79470,TARIFF_OPTION_95
79470,TARIFF_OPTION_97
79470,TARIFF_OPTION_118
79471,TARIFF_OPTION_87
79471,TARIFF_OPTION_95
79471,TARIFF_OPTION_97
79471,TARIFF_OPTION_118
79472,TARIFF_OPTION_87
79472,TARIFF_OPTION_130
79473,TARIFF_OPTION_87
79473,TARIFF_OPTION_95
79473,TARIFF_OPTION_97
79473,TARIFF_OPTION_115
79473,TARIFF_OPTION_137
79474,TARIFF_OPTION_87
79474,TARIFF_OPTION_95
79474,TARIFF_OPTION_97
79474,TARIFF_OPTION_115
79474,TARIFF_OPTION_137
79475,TARIFF_OPTION_87
79475,TARIFF_OPTION_95
79475,TARIFF_OPTION_97
79475,TARIFF_OPTION_116
79475,TARIFF_OPTION_137
79476,TARIFF_OPTION_87
79476,TARIFF_OPTION_95
79476,TARIFF_OPTION_97
79476,TARIFF_OPTION_113
79477,TARIFF_OPTION_87
79477,TARIFF_OPTION_95
79477,TARIFF_OPTION_97
79477,TARIFF_OPTION_113
79478,TARIFF_OPTION_87
79478,TARIFF_OPTION_95
79478,TARIFF_OPTION_97
79478,TARIFF_OPTION_115
79478,TARIFF_OPTION_137
79479,TARIFF_OPTION_87
79479,TARIFF_OPTION_95
79479,TARIFF_OPTION_97
79479,TARIFF_OPTION_113
79480,TARIFF_OPTION_87
79480,TARIFF_OPTION_95
79480,TARIFF_OPTION_97
79480,TARIFF_OPTION_115
79480,TARIFF_OPTION_137
79481,TARIFF_OPTION_87
79481,TARIFF_OPTION_88
79482,TARIFF_OPTION_87
79483,TARIFF_OPTION_87
79483,TARIFF_OPTION_130
79484,TARIFF_OPTION_87
79484,TARIFF_OPTION_130
79485,TARIFF_OPTION_87
79485,TARIFF_OPTION_95
79485,TARIFF_OPTION_97
79485,TARIFF_OPTION_113
79486,TARIFF_OPTION_87
79486,TARIFF_OPTION_95
79486,TARIFF_OPTION_97
79486,TARIFF_OPTION_117
79487,TARIFF_OPTION_87
79487,TARIFF_OPTION_130
79488,TARIFF_OPTION_87
79488,TARIFF_OPTION_95
79488,TARIFF_OPTION_97
79488,TARIFF_OPTION_115
79488,TARIFF_OPTION_137
79489,TARIFF_OPTION_87
79489,TARIFF_OPTION_95
79489,TARIFF_OPTION_97
79489,TARIFF_OPTION_117
79490,TARIFF_OPTION_87
79490,TARIFF_OPTION_95
79490,TARIFF_OPTION_97
79490,TARIFF_OPTION_113
79491,TARIFF_OPTION_87
79491,TARIFF_OPTION_130
79492,TARIFF_OPTION_87
79492,TARIFF_OPTION_129
79493,TARIFF_OPTION_87
79493,TARIFF_OPTION_95
79493,TARIFF_OPTION_97
79493,TARIFF_OPTION_115
79493,TARIFF_OPTION_137
79494,TARIFF_OPTION_87
79494,TARIFF_OPTION_95
79494,TARIFF_OPTION_97
79494,TARIFF_OPTION_113
79495,TARIFF_OPTION_87
79495,TARIFF_OPTION_95
79495,TARIFF_OPTION_97
79495,TARIFF_OPTION_113
79496,TARIFF_OPTION_87
79496,TARIFF_OPTION_95
79496,TARIFF_OPTION_97
79496,TARIFF_OPTION_118
79497,TARIFF_OPTION_87
79497,TARIFF_OPTION_95
79497,TARIFF_OPTION_97
79497,TARIFF_OPTION_115
79497,TARIFF_OPTION_137
79498,TARIFF_OPTION_87
79498,TARIFF_OPTION_95
79498,TARIFF_OPTION_97
79498,TARIFF_OPTION_113
79499,TARIFF_OPTION_87
79499,TARIFF_OPTION_95
79499,TARIFF_OPTION_97
79499,TARIFF_OPTION_117
79500,TARIFF_OPTION_87
79500,TARIFF_OPTION_95
79500,TARIFF_OPTION_97
79500,TARIFF_OPTION_113
79501,TARIFF_OPTION_87
79501,TARIFF_OPTION_95
79501,TARIFF_OPTION_97
79501,TARIFF_OPTION_117
79502,TARIFF_OPTION_87
79502,TARIFF_OPTION_95
79502,TARIFF_OPTION_97
79502,TARIFF_OPTION_115
79502,TARIFF_OPTION_137
79503,TARIFF_OPTION_87
79503,TARIFF_OPTION_95
79503,TARIFF_OPTION_97
79503,TARIFF_OPTION_116
79503,TARIFF_OPTION_137
79504,TARIFF_OPTION_87
79504,TARIFF_OPTION_95
79504,TARIFF_OPTION_97
79504,TARIFF_OPTION_118
79505,TARIFF_OPTION_87
79505,TARIFF_OPTION_95
79505,TARIFF_OPTION_97
79505,TARIFF_OPTION_113
79506,TARIFF_OPTION_87
79506,TARIFF_OPTION_95
79506,TARIFF_OPTION_97
79506,TARIFF_OPTION_114
79507,TARIFF_OPTION_87
79507,TARIFF_OPTION_95
79507,TARIFF_OPTION_97
79507,TARIFF_OPTION_115
79507,TARIFF_OPTION_137
79508,TARIFF_OPTION_88
79509,TARIFF_OPTION_87
79509,TARIFF_OPTION_95
79509,TARIFF_OPTION_97
79509,TARIFF_OPTION_115
79509,TARIFF_OPTION_137
79510,TARIFF_OPTION_87
79510,TARIFF_OPTION_95
79510,TARIFF_OPTION_97
79510,TARIFF_OPTION_113
79511,TARIFF_OPTION_87
79511,TARIFF_OPTION_95
79511,TARIFF_OPTION_97
79511,TARIFF_OPTION_118
79512,TARIFF_OPTION_87
79512,TARIFF_OPTION_95
79512,TARIFF_OPTION_97
79512,TARIFF_OPTION_115
79512,TARIFF_OPTION_137
79513,TARIFF_OPTION_87
79513,TARIFF_OPTION_95
79513,TARIFF_OPTION_97
79513,TARIFF_OPTION_117
79514,TARIFF_OPTION_87
79514,TARIFF_OPTION_95
79514,TARIFF_OPTION_97
79514,TARIFF_OPTION_115
79514,TARIFF_OPTION_137
79515,TARIFF_OPTION_87
79515,TARIFF_OPTION_95
79515,TARIFF_OPTION_97
79515,TARIFF_OPTION_116
79515,TARIFF_OPTION_137
79516,TARIFF_OPTION_87
79516,TARIFF_OPTION_95
79516,TARIFF_OPTION_97
79516,TARIFF_OPTION_115
79516,TARIFF_OPTION_137
79517,TARIFF_OPTION_87
79517,TARIFF_OPTION_95
79517,TARIFF_OPTION_97
79517,TARIFF_OPTION_118
79518,TARIFF_OPTION_87
79518,TARIFF_OPTION_95
79518,TARIFF_OPTION_97
79518,TARIFF_OPTION_118
79519,TARIFF_OPTION_87
79519,TARIFF_OPTION_95
79519,TARIFF_OPTION_97
79519,TARIFF_OPTION_118
79520,TARIFF_OPTION_87
79520,TARIFF_OPTION_95
79520,TARIFF_OPTION_97
79520,TARIFF_OPTION_117
79521,TARIFF_OPTION_87
79521,TARIFF_OPTION_95
79521,TARIFF_OPTION_97
79521,TARIFF_OPTION_118
79522,TARIFF_OPTION_87
79522,TARIFF_OPTION_95
79522,TARIFF_OPTION_97
79522,TARIFF_OPTION_116
79522,TARIFF_OPTION_137
79523,TARIFF_OPTION_87
79523,TARIFF_OPTION_95
79523,TARIFF_OPTION_97
79523,TARIFF_OPTION_115
79523,TARIFF_OPTION_137
79524,TARIFF_OPTION_87
79524,TARIFF_OPTION_95
79524,TARIFF_OPTION_97
79524,TARIFF_OPTION_115
79524,TARIFF_OPTION_137
79525,TARIFF_OPTION_87
79525,TARIFF_OPTION_95
79525,TARIFF_OPTION_97
79525,TARIFF_OPTION_117
79526,TARIFF_OPTION_87
79526,TARIFF_OPTION_95
79526,TARIFF_OPTION_97
79526,TARIFF_OPTION_117
79527,TARIFF_OPTION_87
79527,TARIFF_OPTION_95
79527,TARIFF_OPTION_97
79527,TARIFF_OPTION_118
79528,TARIFF_OPTION_87
79528,TARIFF_OPTION_95
79528,TARIFF_OPTION_97
79528,TARIFF_OPTION_116
79528,TARIFF_OPTION_137
79529,TARIFF_OPTION_87
79529,TARIFF_OPTION_95
79529,TARIFF_OPTION_97
79529,TARIFF_OPTION_115
79529,TARIFF_OPTION_137
79530,TARIFF_OPTION_87
79530,TARIFF_OPTION_95
79530,TARIFF_OPTION_97
79530,TARIFF_OPTION_113
79531,TARIFF_OPTION_87
79531,TARIFF_OPTION_95
79531,TARIFF_OPTION_97
79531,TARIFF_OPTION_115
79531,TARIFF_OPTION_137
79532,TARIFF_OPTION_87
79532,TARIFF_OPTION_95
79532,TARIFF_OPTION_97
79532,TARIFF_OPTION_115
79532,TARIFF_OPTION_137
79533,TARIFF_OPTION_87
79533,TARIFF_OPTION_95
79533,TARIFF_OPTION_97
79533,TARIFF_OPTION_115
79533,TARIFF_OPTION_137
79534,TARIFF_OPTION_87
79534,TARIFF_OPTION_95
79534,TARIFF_OPTION_97
79534,TARIFF_OPTION_115
79534,TARIFF_OPTION_137
79535,TARIFF_OPTION_87
79535,TARIFF_OPTION_95
79535,TARIFF_OPTION_97
79535,TARIFF_OPTION_115
79535,TARIFF_OPTION_137
79536,TARIFF_OPTION_87
79536,TARIFF_OPTION_95
79536,TARIFF_OPTION_97
79536,TARIFF_OPTION_113
79537,TARIFF_OPTION_87
79537,TARIFF_OPTION_95
79537,TARIFF_OPTION_97
79537,TARIFF_OPTION_115
79537,TARIFF_OPTION_137
79538,TARIFF_OPTION_87
79538,TARIFF_OPTION_95
79538,TARIFF_OPTION_97
79538,TARIFF_OPTION_116
79538,TARIFF_OPTION_137
79539,TARIFF_OPTION_87
79539,TARIFF_OPTION_95
79539,TARIFF_OPTION_97
79539,TARIFF_OPTION_115
79539,TARIFF_OPTION_137
79540,TARIFF_OPTION_87
79540,TARIFF_OPTION_95
79540,TARIFF_OPTION_97
79540,TARIFF_OPTION_115
79540,TARIFF_OPTION_137
79541,TARIFF_OPTION_87
79541,TARIFF_OPTION_95
79541,TARIFF_OPTION_97
79541,TARIFF_OPTION_116
79541,TARIFF_OPTION_137
79542,TARIFF_OPTION_87
79542,TARIFF_OPTION_95
79542,TARIFF_OPTION_97
79542,TARIFF_OPTION_113
79543,TARIFF_OPTION_87
79543,TARIFF_OPTION_95
79543,TARIFF_OPTION_97
79543,TARIFF_OPTION_115
79543,TARIFF_OPTION_137
79544,TARIFF_OPTION_87
79545,TARIFF_OPTION_87
79545,TARIFF_OPTION_95
79545,TARIFF_OPTION_97
79545,TARIFF_OPTION_115
79545,TARIFF_OPTION_137
79546,TARIFF_OPTION_87
79546,TARIFF_OPTION_95
79546,TARIFF_OPTION_97
79546,TARIFF_OPTION_118
79547,TARIFF_OPTION_87
79547,TARIFF_OPTION_95
79547,TARIFF_OPTION_97
79547,TARIFF_OPTION_115
79547,TARIFF_OPTION_137
79548,TARIFF_OPTION_87
79548,TARIFF_OPTION_95
79548,TARIFF_OPTION_97
79548,TARIFF_OPTION_115
79548,TARIFF_OPTION_137
79549,TARIFF_OPTION_87
79549,TARIFF_OPTION_95
79549,TARIFF_OPTION_97
79549,TARIFF_OPTION_113
79550,TARIFF_OPTION_87
79550,TARIFF_OPTION_95
79550,TARIFF_OPTION_97
79550,TARIFF_OPTION_115
79550,TARIFF_OPTION_137
79551,TARIFF_OPTION_87
79551,TARIFF_OPTION_95
79551,TARIFF_OPTION_97
79551,TARIFF_OPTION_117
79552,TARIFF_OPTION_87
79552,TARIFF_OPTION_95
79552,TARIFF_OPTION_97
79552,TARIFF_OPTION_115
79552,TARIFF_OPTION_137
79553,TARIFF_OPTION_87
79553,TARIFF_OPTION_95
79553,TARIFF_OPTION_97
79553,TARIFF_OPTION_116
79553,TARIFF_OPTION_137
79554,TARIFF_OPTION_87
79554,TARIFF_OPTION_95
79554,TARIFF_OPTION_97
79554,TARIFF_OPTION_113
79555,TARIFF_OPTION_87
79555,TARIFF_OPTION_95
79555,TARIFF_OPTION_97
79555,TARIFF_OPTION_115
79555,TARIFF_OPTION_137
79556,TARIFF_OPTION_87
79556,TARIFF_OPTION_95
79556,TARIFF_OPTION_97
79556,TARIFF_OPTION_118
79557,TARIFF_OPTION_87
79557,TARIFF_OPTION_95
79557,TARIFF_OPTION_97
79557,TARIFF_OPTION_115
79557,TARIFF_OPTION_137
79558,TARIFF_OPTION_87
79558,TARIFF_OPTION_95
79558,TARIFF_OPTION_97
79558,TARIFF_OPTION_115
79558,TARIFF_OPTION_137
79559,TARIFF_OPTION_87
79559,TARIFF_OPTION_95
79559,TARIFF_OPTION_97
79559,TARIFF_OPTION_115
79559,TARIFF_OPTION_137
79560,TARIFF_OPTION_87
79560,TARIFF_OPTION_95
79560,TARIFF_OPTION_97
79560,TARIFF_OPTION_115
79560,TARIFF_OPTION_137
79561,TARIFF_OPTION_87
79561,TARIFF_OPTION_95
79561,TARIFF_OPTION_97
79561,TARIFF_OPTION_118
79562,TARIFF_OPTION_87
79562,TARIFF_OPTION_95
79562,TARIFF_OPTION_97
79562,TARIFF_OPTION_116
79562,TARIFF_OPTION_137
79563,TARIFF_OPTION_87
79563,TARIFF_OPTION_95
79563,TARIFF_OPTION_97
79563,TARIFF_OPTION_118
79564,TARIFF_OPTION_87
79564,TARIFF_OPTION_95
79564,TARIFF_OPTION_97
79564,TARIFF_OPTION_113
79565,TARIFF_OPTION_87
79565,TARIFF_OPTION_95
79565,TARIFF_OPTION_97
79565,TARIFF_OPTION_116
79565,TARIFF_OPTION_137
79566,TARIFF_OPTION_87
79566,TARIFF_OPTION_95
79566,TARIFF_OPTION_97
79566,TARIFF_OPTION_115
79566,TARIFF_OPTION_137
79567,TARIFF_OPTION_87
79567,TARIFF_OPTION_95
79567,TARIFF_OPTION_97
79567,TARIFF_OPTION_115
79567,TARIFF_OPTION_137
79568,TARIFF_OPTION_87
79568,TARIFF_OPTION_95
79568,TARIFF_OPTION_97
79568,TARIFF_OPTION_115
79568,TARIFF_OPTION_137
79569,TARIFF_OPTION_87
79569,TARIFF_OPTION_95
79569,TARIFF_OPTION_97
79569,TARIFF_OPTION_116
79569,TARIFF_OPTION_137
79570,TARIFF_OPTION_87
79570,TARIFF_OPTION_95
79570,TARIFF_OPTION_97
79570,TARIFF_OPTION_115
79570,TARIFF_OPTION_137
79572,TARIFF_OPTION_87
79572,TARIFF_OPTION_95
79572,TARIFF_OPTION_97
79572,TARIFF_OPTION_116
79572,TARIFF_OPTION_137
79574,TARIFF_OPTION_87
79575,TARIFF_OPTION_87
79577,TARIFF_OPTION_87
79578,TARIFF_OPTION_87
79579,TARIFF_OPTION_88
79580,TARIFF_OPTION_87
79581,TARIFF_OPTION_88
79582,TARIFF_OPTION_87
79584,TARIFF_OPTION_87
79585,TARIFF_OPTION_87
79586,TARIFF_OPTION_87
79587,TARIFF_OPTION_87
79588,TARIFF_OPTION_87
79589,TARIFF_OPTION_87
79590,TARIFF_OPTION_87
79591,TARIFF_OPTION_87
79592,TARIFF_OPTION_87
79593,TARIFF_OPTION_87
79594,TARIFF_OPTION_87
79595,TARIFF_OPTION_87
79596,TARIFF_OPTION_87
79597,TARIFF_OPTION_87
79598,TARIFF_OPTION_87
79599,TARIFF_OPTION_87
79600,TARIFF_OPTION_87
79601,TARIFF_OPTION_87
79602,TARIFF_OPTION_87
79603,TARIFF_OPTION_87
79604,TARIFF_OPTION_87
79604,TARIFF_OPTION_95
79604,TARIFF_OPTION_97
79604,TARIFF_OPTION_116
79604,TARIFF_OPTION_137
79605,TARIFF_OPTION_87
79606,TARIFF_OPTION_87
79607,TARIFF_OPTION_87
79608,TARIFF_OPTION_87
79609,TARIFF_OPTION_88
79610,TARIFF_OPTION_87
79611,TARIFF_OPTION_87
79612,TARIFF_OPTION_88
79613,TARIFF_OPTION_88
79614,TARIFF_OPTION_87
79615,TARIFF_OPTION_87
79616,TARIFF_OPTION_87
79617,TARIFF_OPTION_87
79618,TARIFF_OPTION_87
79618,TARIFF_OPTION_88
79619,TARIFF_OPTION_87
79620,TARIFF_OPTION_87
79621,TARIFF_OPTION_87
79622,TARIFF_OPTION_87
79623,TARIFF_OPTION_87
79624,TARIFF_OPTION_87
79626,TARIFF_OPTION_87
79627,TARIFF_OPTION_87
79628,TARIFF_OPTION_87
79629,TARIFF_OPTION_87
79630,TARIFF_OPTION_88
79633,TARIFF_OPTION_87
79634,TARIFF_OPTION_87
79635,TARIFF_OPTION_87
79636,TARIFF_OPTION_87
79637,TARIFF_OPTION_88
79639,TARIFF_OPTION_88
79640,TARIFF_OPTION_87
79640,TARIFF_OPTION_88
79642,TARIFF_OPTION_88
79643,TARIFF_OPTION_87
79644,TARIFF_OPTION_87
79646,TARIFF_OPTION_88
79647,TARIFF_OPTION_88
79648,TARIFF_OPTION_87
79649,TARIFF_OPTION_88
79651,TARIFF_OPTION_87
79652,TARIFF_OPTION_87
79653,TARIFF_OPTION_87
79654,TARIFF_OPTION_87
79655,TARIFF_OPTION_87
79656,TARIFF_OPTION_93
79661,TARIFF_OPTION_87
79662,TARIFF_OPTION_88
79663,TARIFF_OPTION_87
79664,TARIFF_OPTION_87
79665,TARIFF_OPTION_87
79666,TARIFF_OPTION_87
79667,TARIFF_OPTION_87
79669,TARIFF_OPTION_87
79670,TARIFF_OPTION_87
79671,TARIFF_OPTION_87
79672,TARIFF_OPTION_87
79673,TARIFF_OPTION_87
79678,TARIFF_OPTION_93
79681,TARIFF_OPTION_87
79682,TARIFF_OPTION_87
79683,TARIFF_OPTION_87
79684,TARIFF_OPTION_87
79684,TARIFF_OPTION_88
79686,TARIFF_OPTION_87
79687,TARIFF_OPTION_87
79688,TARIFF_OPTION_87
79689,TARIFF_OPTION_87
79690,TARIFF_OPTION_88
79691,TARIFF_OPTION_87
79692,TARIFF_OPTION_87
79693,TARIFF_OPTION_87
79694,TARIFF_OPTION_87
79699,TARIFF_OPTION_87
79700,TARIFF_OPTION_87
79701,TARIFF_OPTION_87
79702,TARIFF_OPTION_88
79703,TARIFF_OPTION_87
79704,TARIFF_OPTION_87
79705,TARIFF_OPTION_87
79706,TARIFF_OPTION_87
79706,TARIFF_OPTION_95
79706,TARIFF_OPTION_97
79706,TARIFF_OPTION_116
79706,TARIFF_OPTION_137
79707,TARIFF_OPTION_87
79707,TARIFF_OPTION_97
79708,TARIFF_OPTION_87
79709,TARIFF_OPTION_87
79710,TARIFF_OPTION_87
79710,TARIFF_OPTION_88
79711,TARIFF_OPTION_87
79712,TARIFF_OPTION_87
79713,TARIFF_OPTION_87
79714,TARIFF_OPTION_87
79714,TARIFF_OPTION_88
79716,TARIFF_OPTION_87
79716,TARIFF_OPTION_97
79717,TARIFF_OPTION_87
79718,TARIFF_OPTION_87
79720,TARIFF_OPTION_87
79720,TARIFF_OPTION_88
79721,TARIFF_OPTION_87
79722,TARIFF_OPTION_87
79723,TARIFF_OPTION_93
79724,TARIFF_OPTION_87
79725,TARIFF_OPTION_87
79726,TARIFF_OPTION_87
79727,TARIFF_OPTION_87
79728,TARIFF_OPTION_87
79729,TARIFF_OPTION_87
79730,TARIFF_OPTION_87
79731,TARIFF_OPTION_87
79732,TARIFF_OPTION_87
79733,TARIFF_OPTION_87
79734,TARIFF_OPTION_87
79735,TARIFF_OPTION_87
79735,TARIFF_OPTION_88
79736,TARIFF_OPTION_88
79738,TARIFF_OPTION_29
79738,TARIFF_OPTION_87
79739,TARIFF_OPTION_88
79740,TARIFF_OPTION_87
79743,TARIFF_OPTION_87
79743,TARIFF_OPTION_97
79744,TARIFF_OPTION_87
79744,TARIFF_OPTION_97
79745,TARIFF_OPTION_87
79745,TARIFF_OPTION_95
79745,TARIFF_OPTION_97
79745,TARIFF_OPTION_116
79745,TARIFF_OPTION_137
79746,TARIFF_OPTION_87
79747,TARIFF_OPTION_87
79748,TARIFF_OPTION_87
79749,TARIFF_OPTION_87
79750,TARIFF_OPTION_87
79751,TARIFF_OPTION_87
79752,TARIFF_OPTION_87
79753,TARIFF_OPTION_87
79755,TARIFF_OPTION_87
79757,TARIFF_OPTION_87
79758,TARIFF_OPTION_93
79760,TARIFF_OPTION_88
79761,TARIFF_OPTION_87
79762,TARIFF_OPTION_93
79763,TARIFF_OPTION_87
79764,TARIFF_OPTION_87
79765,TARIFF_OPTION_87
79766,TARIFF_OPTION_87
79767,TARIFF_OPTION_87
79768,TARIFF_OPTION_87
79769,TARIFF_OPTION_87
79770,TARIFF_OPTION_87
79771,TARIFF_OPTION_87
79772,TARIFF_OPTION_88
79773,TARIFF_OPTION_87
79773,TARIFF_OPTION_95
79773,TARIFF_OPTION_97
79773,TARIFF_OPTION_114
79774,TARIFF_OPTION_87
79775,TARIFF_OPTION_87
79775,TARIFF_OPTION_97
79776,TARIFF_OPTION_87
79776,TARIFF_OPTION_95
79776,TARIFF_OPTION_97
79776,TARIFF_OPTION_114
79777,TARIFF_OPTION_93
79778,TARIFF_OPTION_87
79779,TARIFF_OPTION_88
79780,TARIFF_OPTION_87
79781,TARIFF_OPTION_87
79781,TARIFF_OPTION_88
79783,TARIFF_OPTION_87
79784,TARIFF_OPTION_87
79785,TARIFF_OPTION_87
79786,TARIFF_OPTION_87
79787,TARIFF_OPTION_88
79788,TARIFF_OPTION_87
79789,TARIFF_OPTION_87
79790,TARIFF_OPTION_88
79791,TARIFF_OPTION_87
79792,TARIFF_OPTION_87
79793,TARIFF_OPTION_88
79794,TARIFF_OPTION_88
79795,TARIFF_OPTION_88
79796,TARIFF_OPTION_87
79797,TARIFF_OPTION_93
79798,TARIFF_OPTION_87
79799,TARIFF_OPTION_87
79800,TARIFF_OPTION_87
79801,TARIFF_OPTION_87
79802,TARIFF_OPTION_87
79803,TARIFF_OPTION_87
79804,TARIFF_OPTION_87
79805,TARIFF_OPTION_87
79805,TARIFF_OPTION_95
79805,TARIFF_OPTION_97
79805,TARIFF_OPTION_116
79805,TARIFF_OPTION_137
79806,TARIFF_OPTION_87
79806,TARIFF_OPTION_97
79807,TARIFF_OPTION_87
79810,TARIFF_OPTION_87
79812,TARIFF_OPTION_87
79813,TARIFF_OPTION_87
79814,TARIFF_OPTION_88
79815,TARIFF_OPTION_93
79816,TARIFF_OPTION_87
79816,TARIFF_OPTION_95
79816,TARIFF_OPTION_97
79816,TARIFF_OPTION_113
79817,TARIFF_OPTION_87
79817,TARIFF_OPTION_97
79818,TARIFF_OPTION_87
79819,TARIFF_OPTION_87
79820,TARIFF_OPTION_87
79820,TARIFF_OPTION_95
79820,TARIFF_OPTION_97
79820,TARIFF_OPTION_116
79820,TARIFF_OPTION_137
79821,TARIFF_OPTION_87
79822,TARIFF_OPTION_87
79823,TARIFF_OPTION_87
79824,TARIFF_OPTION_87
79825,TARIFF_OPTION_87
79826,TARIFF_OPTION_87
79827,TARIFF_OPTION_87
79828,TARIFF_OPTION_87
79830,TARIFF_OPTION_87
79831,TARIFF_OPTION_87
79832,TARIFF_OPTION_87
79833,TARIFF_OPTION_93
79835,TARIFF_OPTION_87
79836,TARIFF_OPTION_87
79837,TARIFF_OPTION_87
79838,TARIFF_OPTION_87
79839,TARIFF_OPTION_87
79840,TARIFF_OPTION_88
79841,TARIFF_OPTION_87
79842,TARIFF_OPTION_87
79843,TARIFF_OPTION_88
79844,TARIFF_OPTION_87
79847,TARIFF_OPTION_87
79848,TARIFF_OPTION_87
79849,TARIFF_OPTION_87
79850,TARIFF_OPTION_87
79851,TARIFF_OPTION_87
79851,TARIFF_OPTION_96
79851,TARIFF_OPTION_122
79852,TARIFF_OPTION_87
79853,TARIFF_OPTION_87
79854,TARIFF_OPTION_87
79854,TARIFF_OPTION_96
79854,TARIFF_OPTION_102
79854,TARIFF_OPTION_112
79855,TARIFF_OPTION_87
79855,TARIFF_OPTION_97
79856,TARIFF_OPTION_87
79859,TARIFF_OPTION_87
79860,TARIFF_OPTION_87
79861,TARIFF_OPTION_87
79862,TARIFF_OPTION_87
79863,TARIFF_OPTION_88
79864,TARIFF_OPTION_87
79865,TARIFF_OPTION_87
79866,TARIFF_OPTION_87
79867,TARIFF_OPTION_87
79868,TARIFF_OPTION_87
79869,TARIFF_OPTION_87
79870,TARIFF_OPTION_87
79870,TARIFF_OPTION_88
79872,TARIFF_OPTION_87
79873,TARIFF_OPTION_87
79874,TARIFF_OPTION_87
79875,TARIFF_OPTION_87
79876,TARIFF_OPTION_88
79877,TARIFF_OPTION_87
79878,TARIFF_OPTION_88
79880,TARIFF_OPTION_87
79881,TARIFF_OPTION_87
79882,TARIFF_OPTION_88
79883,TARIFF_OPTION_87
79883,TARIFF_OPTION_95
79883,TARIFF_OPTION_97
79883,TARIFF_OPTION_118
79884,TARIFF_OPTION_87
79885,TARIFF_OPTION_87
79886,TARIFF_OPTION_87
79887,TARIFF_OPTION_93
79889,TARIFF_OPTION_87
79890,TARIFF_OPTION_87
79891,TARIFF_OPTION_88
79892,TARIFF_OPTION_87
79893,TARIFF_OPTION_87
79894,TARIFF_OPTION_87
79895,TARIFF_OPTION_87
79896,TARIFF_OPTION_88
79898,TARIFF_OPTION_87
79899,TARIFF_OPTION_87
79900,TARIFF_OPTION_87
